X,Algorithm,value
0,AdaHT,7
false,ASHT,0
true,ASHT,0
0,BagAdaHT,5.0
0,BagAdwin,5.2
true,BagASHT,1.0
0,BagHT,9.2
true,BagSRHT,1.8
0,BoostAdaHT,9.0
0,BoostHT,0.0
0,HT,9
