X,Algorithm,value
100,AdaHT,7
100,ASHT,0
100,BagAdaHT,5.0
100,BagAdwin,5.2
100,BagASHT,1.0
100,BagHT,9.2
100,BagSRHT,1.8
100,BoostAdaHT,9.0
100,BoostHT,0.0
100,HT,9
