X,Algorithm,value
0,AdaHT,67.48
1,ASHT,54.6
128,ASHT,68.47
16,ASHT,68.32
2,ASHT,59.56
32,ASHT,66.52
4,ASHT,62.28
64,ASHT,68.78
8,ASHT,66.31
0,BagAdaHT,78.51
0,BagAdwin,76.58
0,BagASHT,61.69
0,BagHT,79.39
0,BagSRHT,48.34
0,BoostAdaHT,82.48
0,BoostHT,79.22
0,HT,71.04
