X,Algorithm,value
null,AdaHT,71.38
null,ASHT,54.6
null,BagAdaHT,77.17
null,BagAdwin,67.58
2,BagASHT,64.33
null,BagHT,72.33
2,BagSRHT,45.26
null,BoostAdaHT,77.38
null,BoostHT,81.78
null,HT,67.18
