X,Algorithm,value
0,AdaHT,238
false,ASHT,4
true,ASHT,4
0,BagAdaHT,537
0,BagAdwin,419
true,BagASHT,76
0,BagHT,1805
true,BagSRHT,111
0,BoostAdaHT,1711
0,BoostHT,1490
0,HT,326
