X,Algorithm,value
0,AdaHT,2.657
0,ASHT,1.213
5,BagAdaHT,8.939
5,BagAdwin,4.479
0,BagASHT,4.539
5,BagHT,5.273
0,BagSRHT,14.037
5,BoostAdaHT,7.791
5,BoostHT,4.035
0,HT,1.754
