X,Algorithm,value
null,AdaHT,85.83
null,ASHT,77.77
null,BagAdaHT,88.59
null,BagAdwin,83.82
2,BagASHT,82.21
null,BagHT,86.48
2,BagSRHT,74.83
null,BoostAdaHT,88.97
null,BoostHT,90.89
null,HT,83.59
