X,Algorithm,value
false,AdaHT,84.05
false,ASHT,77.77
false,BagAdaHT,89.29
false,BagAdwin,88.87
false,BagASHT,81.17
false,BagHT,89.7
false,BagSRHT,74.79
false,BoostAdaHT,91.28
false,BoostHT,89.64
false,HT,85.61
