X,Algorithm,value
null,AdaHT,68
null,ASHT,1
null,BagAdaHT,616
null,BagAdwin,125
2,BagASHT,25
null,BagHT,439
2,BagSRHT,21
null,BoostAdaHT,575
null,BoostHT,471
null,HT,93
