X,Algorithm,value
0,AdaHT,238
1,ASHT,4
128,ASHT,312
16,ASHT,95
2,ASHT,11
32,ASHT,109
4,ASHT,4
64,ASHT,312
8,ASHT,4
0,BagAdaHT,537
0,BagAdwin,419
0,BagASHT,76
0,BagHT,1805
0,BagSRHT,111
0,BoostAdaHT,1711
0,BoostHT,1490
0,HT,326
