X,Algorithm,value
100,AdaHT,2.112
100,ASHT,1.213
100,BagAdaHT,7.456
100,BagAdwin,4.507
100,BagASHT,3.902
100,BagHT,3.538
100,BagSRHT,13.813
100,BoostAdaHT,7.541
100,BoostHT,4.158
100,HT,1.153
