X,Algorithm,value
0,AdaHT,68
0,ASHT,1
5,BagAdaHT,616
5,BagAdwin,125
0,BagASHT,25
5,BagHT,439
0,BagSRHT,21
5,BoostAdaHT,575
5,BoostHT,471
0,HT,93
