X,Algorithm,value
0,AdaHT,84.05
1,ASHT,77.77
128,ASHT,84.47
16,ASHT,84.59
2,ASHT,79.83
32,ASHT,83.5
4,ASHT,81.16
64,ASHT,85.99
8,ASHT,83.16
0,BagAdaHT,89.29
0,BagAdwin,88.87
0,BagASHT,81.17
0,BagHT,89.7
0,BagSRHT,74.79
0,BoostAdaHT,91.28
0,BoostHT,89.64
0,HT,85.61
