X,Algorithm,value
0,AdaHT,100
1,ASHT,1
128,ASHT,89
16,ASHT,27
2,ASHT,3
32,ASHT,31
4,ASHT,1
64,ASHT,89
8,ASHT,1
0,BagAdaHT,608
0,BagAdwin,119
0,BagASHT,21
0,BagHT,515
0,BagSRHT,31
0,BoostAdaHT,798
0,BoostHT,425
0,HT,93
