X,Algorithm,value
0,AdaHT,68
1,ASHT,4
128,ASHT,732
16,ASHT,53
2,ASHT,11
32,ASHT,53
4,ASHT,4
64,ASHT,263
8,ASHT,53
0,BagAdaHT,8422
0,BagAdwin,34
0,BagASHT,97
0,BagHT,12697
0,BagSRHT,125
0,BoostAdaHT,13744
0,BoostHT,12718
0,HT,2538
