X,Algorithm,value
null,AdaHT,29.71
null,ASHT,7.918
null,BagAdaHT,24.806
null,BagAdwin,8.701
1,BagASHT,40.582
2,BagASHT,10.064
3,BagASHT,44.135
4,BagASHT,38.468
5,BagASHT,38.226
null,BagHT,7.101
1,BagSRHT,183.491
2,BagSRHT,93.555
3,BagSRHT,174.918
4,BagSRHT,174.241
5,BagSRHT,163.485
null,BoostAdaHT,23.327
null,BoostHT,7.946
null,HT,8.231
