X,Algorithm,value
null,AdaHT,80.17
null,ASHT,29.55
null,BagAdaHT,75.65
null,BagAdwin,79.26
1,BagASHT,47.27
2,BagASHT,23.8
3,BagASHT,45.24
4,BagASHT,49.25
5,BagASHT,47.83
null,BagHT,80.46
1,BagSRHT,46.04
2,BagSRHT,32.53
3,BagSRHT,35.74
4,BagSRHT,35.94
5,BagSRHT,42.66
null,BoostAdaHT,79.73
null,BoostHT,77.14
null,HT,78.68
