X,Algorithm,value
false,AdaHT,84.04
true,AdaHT,64.53
false,ASHT,29.55
false,BagAdaHT,87.6
true,BagAdaHT,72.65
false,BagAdwin,85.69
true,BagAdwin,66.19
false,BagASHT,52.8
true,BagASHT,60.41
false,BagHT,84.0
true,BagHT,79.51
false,BagSRHT,56.64
true,BagSRHT,54.75
false,BoostAdaHT,80.07
true,BoostAdaHT,73.37
false,BoostHT,84.88
true,BoostHT,79.12
false,HT,78.77
true,HT,76.96
