X,Algorithm,value
0,AdaHT,6.97
1,ASHT,9.73
128,ASHT,6.72
16,ASHT,8.44
2,ASHT,10.95
32,ASHT,7.73
4,ASHT,9.92
64,ASHT,6.94
8,ASHT,9.11
0,BagAdaHT,8.71
0,BagAdwin,13.69
0,BagASHT,13.09
0,BagHT,8.13
0,BagSRHT,15.06
0,BoostAdaHT,7.46
0,BoostHT,6.44
0,HT,6.34
