X,Algorithm,value
0,AdaHT,1093
false,ASHT,1
true,ASHT,1
0,BagAdaHT,5689
0,BagAdwin,3893
false,BagASHT,51
true,BagASHT,39
0,BagHT,3845
false,BagSRHT,25
true,BagSRHT,39
0,BoostAdaHT,6112
0,BoostHT,4479
0,HT,849
