X,Algorithm,value
0,AdaHT,4916
1,ASHT,4
128,ASHT,263
16,ASHT,4
2,ASHT,11
32,ASHT,172
4,ASHT,18
64,ASHT,375
8,ASHT,53
0,BagAdaHT,25303
0,BagAdwin,13628
0,BagASHT,139
0,BagHT,13460
0,BagSRHT,139
0,BoostAdaHT,25961
0,BoostHT,15679
0,HT,2972
