X,Algorithm,value
null,AdaHT,90.47
null,ASHT,66.94
null,BagAdaHT,88.3
null,BagAdwin,89.63
1,BagASHT,74.02
2,BagASHT,61.88
3,BagASHT,73.66
4,BagASHT,74.81
5,BagASHT,77.69
null,BagHT,90.25
1,BagSRHT,72.04
2,BagSRHT,63.39
3,BagSRHT,74.01
4,BagSRHT,74.67
5,BagSRHT,78.33
null,BoostAdaHT,89.87
null,BoostHT,91.73
null,HT,89.35
