X,Algorithm,value
0,AdaHT,82.318
1,ASHT,76.023
128,ASHT,77.31
16,ASHT,78.835
2,ASHT,76.734
32,ASHT,78.552
4,ASHT,76.045
64,ASHT,81.072
8,ASHT,77.141
0,BagAdaHT,192.771
0,BagAdwin,121.697
0,BagASHT,116.76
0,BagHT,117.476
0,BagSRHT,167.341
0,BoostAdaHT,181.265
0,BoostHT,130.273
0,HT,63.913
