X,Algorithm,value
null,AdaHT,27
null,ASHT,0
null,BagAdaHT,30.0
null,BagAdwin,25.0
1,BagASHT,2.0
2,BagASHT,0.0
3,BagASHT,2.0
4,BagASHT,2.0
5,BagASHT,2.0
null,BagHT,25.0
1,BagSRHT,1.8
2,BagSRHT,0.0
3,BagSRHT,1.8
4,BagSRHT,1.8
5,BagSRHT,1.8
null,BoostAdaHT,30.0
null,BoostHT,0.0
null,HT,27
