X,Algorithm,value
0,AdaHT,27
1,ASHT,0
128,ASHT,12
16,ASHT,0
2,ASHT,1
32,ASHT,8
4,ASHT,2
64,ASHT,12
8,ASHT,4
0,BagAdaHT,26.2
0,BagAdwin,28.6
0,BagASHT,2.4
0,BagHT,24.2
0,BagSRHT,2.6
0,BoostAdaHT,23.4
0,BoostHT,0.0
0,HT,27
