X,Algorithm,value
null,AdaHT,4766
null,ASHT,4
null,BagAdaHT,4880
null,BagAdwin,2916
1,BagASHT,118
2,BagASHT,4
3,BagASHT,118
4,BagASHT,118
5,BagASHT,118
null,BagHT,2916
1,BagSRHT,111
2,BagSRHT,4
3,BagSRHT,111
4,BagSRHT,111
5,BagSRHT,111
null,BoostAdaHT,4880
null,BoostHT,2916
null,HT,2783
