X,Algorithm,value
null,AdaHT,4818
null,ASHT,4
null,BagAdaHT,4834
null,BagAdwin,2986
1,BagASHT,76
2,BagASHT,4
3,BagASHT,48
4,BagASHT,146
5,BagASHT,153
null,BagHT,2811
1,BagSRHT,97
2,BagSRHT,4
3,BagSRHT,153
4,BagSRHT,146
5,BagSRHT,132
null,BoostAdaHT,4764
null,BoostHT,2720
null,HT,2769
