X,Algorithm,value
null,AdaHT,1071
null,ASHT,1
null,BagAdaHT,1075
null,BagAdwin,853
1,BagASHT,21
2,BagASHT,1
3,BagASHT,13
4,BagASHT,41
5,BagASHT,43
null,BagHT,803
1,BagSRHT,27
2,BagSRHT,1
3,BagSRHT,43
4,BagSRHT,41
5,BagSRHT,37
null,BoostAdaHT,1059
null,BoostHT,777
null,HT,791
