X,Algorithm,value
false,AdaHT,53.48
true,AdaHT,53.15
false,ASHT,54.85
false,BagAdaHT,54.34
true,BagAdaHT,53.56
false,BagAdwin,56.83
true,BagAdwin,54.87
false,BagASHT,56.53
true,BagASHT,56.53
false,BagHT,54.05
true,BagHT,53.58
false,BagSRHT,57.51
true,BagSRHT,55.59
false,BoostAdaHT,53.73
true,BoostAdaHT,53.4
false,BoostHT,53.22
true,BoostHT,53.45
false,HT,53.15
true,HT,53.15
